,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-07-08-00,2.861163822320136,2.284951614193572,1.1089795961908915,2.214386892055983,0.437126106641956,8.689927690770423,0.6785267064624294,4.984993788140973,0.4820801709039991,1.5432407513608812,6.022233797770661,2.6656316373497067,1.290738266776667,0.9052493133032818,1.1630737735177439,3.6024993980658584,2.390115922266324,1.2981447452162165,3.0556266008604194,3.1912540343105507,1.3877378380445153,2.557270213155509,0.6318880857059164,5.673121060810143
2019-07-08-01,0.7567603380927661,0.779494852940469,1.1635458453834429,1.7358791637519853,0.6229075070158964,9.235720766624299,1.4984021984222764,5.626597247673477,0.6814202377100668,2.631001665812893,6.286573155069991,2.8032772816003417,2.565763233394017,1.1862584968593441,1.1245321366083791,4.402079394678836,2.914117487335622,1.6710516750306004,2.6255472375658346,2.750318084687004,1.9287236255916567,1.2980833853342169,1.03680001001256,4.03304052965517
2019-07-08-02,2.6533933188667027,1.468476895083057,1.4180641233909306,3.400962335572389,1.8513635602063045,9.13828895279644,1.9423465473196477,6.9751953564624705,3.0971115943406793,3.1077458878013733,5.9406736459151634,3.3094835571704353,2.8288323770398156,1.419461293447015,0.4908044159494808,4.792539771266712,2.348447630573693,2.794668565082609,5.154124678605713,6.189647516793556,2.832433890271452,1.1812981116887,3.108402371712711,5.289957978962283
2019-07-08-03,0.9424029936420961,1.2109206133356374,0.9424029936420961,3.460167621885901,1.9848998710926589,8.820279599107192,1.8770691146146805,6.568631554434065,4.586507230154632,2.480631954462037,6.757296175577619,4.20032684681659,3.132714720935415,1.6091385288185591,1.5756913473807952,3.80292441399925,2.182153307613846,2.9845167006607123,4.067223327505648,4.859342118804279,3.3545160329989407,1.083905484142994,0.3275630345971449,5.390517928931639
2019-07-08-04,0.975781947864885,4.633297167319026,0.975781947864885,4.559260920010459,1.8703105388736136,8.298122352993436,1.7384948774680957,6.45845777248264,4.498128733538009,3.4121411751202526,8.216042348893012,5.227710622543493,2.8450372303425895,1.6785819818653427,1.4870807039269667,3.9506551488952923,4.225892125061926,2.979308670255463,4.84300189541605,4.328308934230829,3.1738042237272706,2.8706535344455193,1.9909887923060807,5.588913298637789
2019-07-08-05,2.3667467267182727,4.857022909718445,2.3667467267182727,4.0066588913725285,3.1205686519352445,10.644069737225966,2.3740746536574373,7.9899257193901985,3.9752060929740436,2.647824685300828,7.967465125897841,5.8865264015484655,2.597854268788476,0.9582180947731765,2.2220288312199155,3.406073937293255,3.0994149336587693,3.8077071849794737,4.270539995480292,4.270539995480292,3.3848958442503374,3.1745064098601805,1.8783288135980905,5.695068147343137
2019-07-08-06,3.6045167550379067,4.775438337016514,2.064211720517792,4.975437896062313,7.016085253977438,10.468309514560737,2.7340915617130928,7.130764314627245,3.828869658650428,3.0205735561993565,8.83756949528022,5.65491102243796,2.681373676314768,1.8853170514286128,1.383148089246832,5.059637085092704,1.0728951900472783,3.61470116088706,5.143873190636566,3.9377353185323263,3.570463412155771,3.831015626226653,2.1911830984630667,5.2136193472886205
2019-07-08-07,1.855282099282051,3.862230594772135,1.225818290579803,2.900217851044055,6.350222213285545,9.430061504744275,3.4768624306639846,4.923780800832664,3.896213990602495,3.614312146237991,7.9566941467784,5.986564487226361,3.042093234738624,2.006441431942861,1.8469801986517844,3.7098114006406835,2.734455706945506,3.176267847179289,5.95022088741898,5.5017744300216,2.457841408638849,3.9186029892922574,0.567631656054585,5.936259552290682
2019-07-08-08,1.8277097007775798,1.5738418599452362,1.6926305385311708,2.955781259836468,5.012252152809996,9.017535378103974,3.1855575397382645,4.320040415088298,2.704109234466027,2.946373042268576,7.863790253826744,5.426596002551691,1.98233941404316,2.199410004625054,2.367391784277742,2.3667959072861233,0.8341217781454694,3.473580719356653,5.45814841136482,5.339263621603986,2.0167163869553235,4.26522213731642,1.2461292626344282,6.2123337589671515
2019-07-08-09,1.986205925782964,2.458835343552056,1.986205925782964,1.0740417952695414,3.789097606511152,8.712982634653255,2.7572868967213333,6.0458401042437595,2.844861187785519,2.233839510146839,7.547009592999396,4.938124091209681,2.6441505029285697,1.8102580436041216,1.4867379607657285,4.8566871314289335,2.973024190282119,3.117348314681669,4.837193916305873,5.047155703914514,2.4760279426102776,3.458286817342632,2.6601468895275358,5.345253752020256
