,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2021-07-02-00,3.0,0.9,0.8,3.5,2.2,7.8,1.5,1.7,1.7,1.9,4.1,2.5,2.6,0.4,0.7,1.9,6.3,2.9,0.6,1.3,2.3,0.6,0.9,2.1
2021-07-02-01,2.7,1.4,1.0,3.4,1.2,8.4,1.6,2.0,0.9,2.4,3.3,2.3,1.7,0.3,1.3,3.5,3.7,3.5,1.0,2.2,3.1,1.8,0.9,1.7
2021-07-02-02,2.4,0.5,1.9,2.6,1.0,8.1,0.9,3.5,1.9,2.6,3.2,2.7,2.3,0.6,1.7,3.4,2.0,3.6,4.1,2.9,2.6,2.7,1.5,1.8
2021-07-02-03,1.1,1.8,1.3,2.6,1.2,8.6,1.8,3.0,1.8,2.5,7.1,2.4,3.4,0.9,1.3,3.0,2.1,2.7,4.6,3.2,2.9,2.0,1.7,3.1
2021-07-02-04,1.4,1.8,1.3,5.2,1.9,8.2,2.1,4.0,3.2,2.6,5.7,2.2,3.3,1.1,1.4,3.2,2.2,2.2,4.0,2.6,2.5,2.0,0.5,3.3
2021-07-02-05,2.0,1.7,1.7,4.3,1.0,7.9,2.2,3.2,3.0,2.8,5.6,2.3,3.4,0.9,2.2,5.0,1.2,3.0,4.2,4.0,1.7,2.8,1.3,3.6
2021-07-02-06,3.3,2.2,1.6,4.7,2.4,6.1,2.0,2.9,2.6,3.9,7.7,2.9,3.3,1.1,0.5,4.6,1.8,3.2,4.4,2.7,2.2,1.9,1.1,3.6
2021-07-02-07,2.6,1.7,1.3,4.1,3.5,7.4,2.9,2.8,3.0,4.2,7.4,3.1,4.4,1.3,0.8,4.0,1.9,2.7,3.4,2.8,1.9,1.6,1.1,4.1
2021-07-02-08,2.4,2.0,0.8,4.5,2.3,6.8,2.1,3.3,2.2,3.4,6.6,3.1,3.1,1.4,1.3,4.1,1.1,2.4,4.9,3.0,2.1,1.4,1.4,3.1
2021-07-02-09,2.2,1.6,0.5,3.3,1.7,5.9,2.8,1.7,2.2,2.2,4.3,2.2,3.3,1.4,0.7,3.0,1.7,2.6,4.0,3.0,1.4,2.7,1.3,2.1
2021-07-02-10,1.3,1.4,0.6,3.6,1.2,5.2,1.6,1.5,1.5,0.7,4.0,1.9,2.4,0.9,0.5,2.0,2.2,1.4,2.9,1.6,1.6,1.9,0.9,2.1
2021-07-02-11,2.3,0.6,0.9,1.9,2.3,3.5,2.2,0.8,1.7,1.9,3.7,1.4,2.4,1.2,0.4,1.8,5.1,1.0,2.1,2.6,1.5,1.7,0.6,1.7
2021-07-02-12,1.7,0.4,0.7,1.1,2.3,3.3,2.4,0.6,1.3,1.3,4.0,1.9,1.7,2.6,1.0,2.2,5.7,1.1,1.2,1.3,0.8,1.4,1.1,2.2
2021-07-02-13,1.4,0.8,1.0,1.5,1.5,2.3,2.0,0.5,1.0,1.3,3.5,2.1,0.4,1.4,1.3,2.1,6.4,2.5,1.3,2.1,0.6,0.8,0.9,0.9
2021-07-02-14,1.8,0.8,1.1,1.5,1.3,2.6,1.3,0.3,1.0,1.4,3.4,1.4,0.9,1.7,0.6,2.3,1.8,1.9,1.3,2.0,0.3,0.7,1.4,0.8
2021-07-02-15,1.2,0.8,0.5,1.6,1.3,3.0,1.2,0.6,2.1,1.2,3.0,0.9,1.7,1.4,1.3,1.4,2.6,1.9,1.8,1.8,0.6,0.9,1.4,1.4
2021-07-02-16,0.9,0.6,0.7,0.8,2.0,2.5,1.1,0.7,1.0,2.3,2.6,1.4,2.5,0.4,0.5,2.0,5.4,2.2,2.3,2.5,0.7,1.3,0.8,0.3
2021-07-02-17,1.4,0.4,1.0,1.5,1.9,3.0,1.8,0.7,1.4,2.4,4.1,1.3,2.9,0.5,0.7,1.8,5.4,2.6,2.2,2.4,1.1,0.9,1.0,1.0
2021-07-02-18,1.3,0.6,0.8,0.5,1.4,2.7,1.0,0.4,1.2,2.3,2.4,1.7,3.0,1.4,0.6,1.5,5.0,2.2,2.0,2.2,0.6,1.0,1.7,0.9
2021-07-02-19,0.6,0.4,0.7,1.3,1.9,2.3,1.4,0.8,2.5,1.0,3.8,1.5,3.2,0.9,0.8,1.6,4.9,2.1,1.7,1.3,0.8,1.0,2.0,0.3
2021-07-02-20,2.7,0.3,0.6,1.2,1.1,2.9,1.0,0.6,1.0,1.1,2.7,1.4,3.9,1.5,0.9,1.5,3.5,2.1,2.1,1.6,0.4,0.9,2.8,0.9
2021-07-02-21,0.5,0.4,0.4,1.2,1.5,3.3,1.0,1.5,1.0,2.1,2.7,0.8,4.0,0.7,1.6,1.6,1.9,1.8,2.5,1.6,1.1,1.7,2.2,0.3
2021-07-02-22,1.2,0.2,0.5,1.7,2.0,3.0,0.6,1.5,0.9,2.0,2.9,1.2,3.8,0.7,2.2,1.3,2.6,1.8,1.9,2.7,1.3,1.2,2.4,0.4
2021-07-02-23,1.2,0.6,0.3,1.2,1.8,3.3,1.1,0.7,0.7,0.1,2.7,1.2,2.3,0.8,1.2,1.4,0.2,0.6,1.1,1.3,1.2,0.8,1.3,0.8
