,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2021-07-06-00,7.9,4.3,2.2,6.4,2.8,3.7,0.8,1.0,2.9,3.4,3.9,2.1,2.6,0.9,1.7,2.5,9.1,1.2,1.1,1.8,1.1,1.8,1.4,0.8
2021-07-06-01,7.3,2.8,2.5,5.4,3.4,5.9,1.3,1.6,2.2,7.0,3.0,2.6,5.4,0.6,1.6,3.4,12.3,1.0,3.5,3.3,0.8,1.2,0.8,1.1
2021-07-06-02,4.9,1.6,2.9,7.2,3.7,7.4,0.4,3.2,3.4,7.0,5.2,3.2,5.4,0.5,1.4,5.2,14.4,0.8,3.8,2.5,0.5,1.3,1.4,1.4
2021-07-06-03,2.0,0.9,2.6,5.7,1.8,7.9,1.0,2.5,4.7,9.6,5.5,3.1,5.0,1.1,1.8,6.2,7.5,1.0,3.4,2.6,2.5,1.2,1.4,1.2
2021-07-06-04,1.8,1.6,1.2,5.4,1.4,8.2,0.8,3.9,5.9,7.3,6.4,4.4,6.8,2.7,1.7,6.8,5.8,1.5,2.6,4.4,2.6,1.5,1.4,1.9
2021-07-06-05,1.9,1.7,1.3,2.5,1.8,9.3,0.8,3.4,4.1,7.8,6.0,2.8,7.6,2.8,1.7,5.7,4.8,1.5,5.1,4.6,2.7,1.9,0.3,3.5
2021-07-06-06,1.9,1.6,1.2,6.1,3.9,8.0,3.2,5.3,2.0,5.7,5.8,2.2,7.6,2.3,1.2,6.1,2.3,1.9,5.2,4.3,2.3,1.6,0.5,3.3
2021-07-06-07,1.8,2.0,1.8,3.4,3.7,6.6,4.5,1.7,4.4,2.8,7.3,2.2,7.2,1.4,1.0,6.6,3.1,2.0,4.6,3.9,2.7,3.2,1.4,3.3
2021-07-06-08,1.2,1.1,0.6,1.4,2.1,7.4,3.1,1.7,2.5,6.3,4.8,2.5,6.4,0.9,0.8,4.9,3.2,1.4,4.6,3.8,2.7,3.9,1.3,3.4
2021-07-06-09,2.9,0.8,1.1,1.6,1.0,7.7,2.8,3.2,3.8,5.1,4.3,3.1,6.3,0.9,0.8,5.1,4.0,1.5,5.8,3.7,2.4,4.6,1.7,3.3
2021-07-06-10,2.3,0.3,1.2,1.9,1.5,6.6,1.7,0.9,4.9,2.2,3.4,2.0,6.1,0.5,0.6,4.1,6.1,1.1,4.1,4.3,1.6,3.7,1.4,2.8
2021-07-06-11,2.3,1.1,1.6,0.7,1.3,4.7,0.1,1.0,4.7,4.9,2.4,1.0,5.4,0.8,0.5,3.8,9.9,2.3,3.5,3.9,1.2,3.4,1.3,2.7
2021-07-06-12,1.8,0.8,1.3,1.3,1.6,4.1,0.8,1.0,3.8,4.7,1.7,0.7,5.1,0.9,0.9,2.5,13.3,2.4,3.2,3.0,1.0,3.4,1.2,2.2
2021-07-06-13,1.6,1.1,1.5,0.7,1.2,2.1,1.0,0.8,3.0,2.9,1.9,0.6,5.3,1.0,1.4,2.6,13.2,1.0,3.5,3.1,1.1,3.6,1.1,1.9
2021-07-06-14,2.5,1.0,0.7,0.9,1.2,2.3,0.7,1.3,2.1,1.7,0.8,0.6,2.0,1.4,1.7,1.4,9.4,0.9,3.2,2.5,1.0,4.3,2.0,3.1
2021-07-06-15,3.3,0.8,0.7,1.2,1.4,1.4,0.4,1.3,3.0,1.3,2.0,0.8,1.9,1.0,1.1,0.4,14.0,1.4,2.1,1.8,1.1,3.3,1.4,4.4
2021-07-06-16,2.1,1.0,1.4,1.7,0.9,0.7,0.1,0.6,1.5,1.4,2.4,0.8,2.4,1.4,1.1,1.7,14.0,2.1,1.9,1.9,1.9,6.1,0.8,1.7
2021-07-06-17,2.3,1.1,1.1,1.0,1.6,1.5,0.4,1.0,1.1,0.3,2.2,0.9,3.1,0.7,2.3,1.2,11.1,1.9,2.8,2.0,1.4,4.0,1.0,2.9
2021-07-06-18,1.3,0.9,1.1,1.1,0.9,2.3,0.5,0.6,0.4,2.4,1.7,0.6,3.8,0.3,0.5,0.3,6.9,0.6,2.3,2.6,1.7,7.1,2.6,2.8
2021-07-06-19,1.8,0.5,0.9,1.5,1.2,1.9,1.1,0.3,1.2,1.2,1.6,0.3,3.6,1.3,0.5,2.0,10.2,0.4,3.4,2.8,1.6,5.3,3.2,3.4
2021-07-06-20,1.2,0.2,1.2,1.9,1.6,1.8,0.8,0.9,0.3,1.9,1.9,0.4,4.9,0.8,0.9,1.2,10.9,1.7,3.6,3.2,1.5,4.8,2.6,3.4
2021-07-06-21,2.4,0.5,1.7,2.8,0.5,0.7,1.0,1.2,0.8,1.8,2.0,0.2,4.0,0.9,1.7,1.1,10.9,1.0,4.5,3.9,1.8,4.1,2.0,3.4
2021-07-06-22,1.7,0.3,1.4,1.7,2.2,1.6,1.3,0.2,1.1,0.2,2.0,0.6,5.3,0.9,1.0,1.3,12.9,1.1,2.1,2.7,1.6,4.0,1.3,3.7
2021-07-06-23,4.2,0.4,0.9,1.5,0.9,2.2,0.5,0.3,0.5,0.9,1.5,0.3,3.7,0.6,1.0,1.7,6.8,1.1,3.1,5.2,0.9,4.4,1.1,2.8
